article;weighted_regulatory_operators;unweighted_regulatory_operators;operators_total;fres;sentences;words;syllables;words_per_sentence;syllables_per_word;number_internal_references;complexity_with_references;clump_size
CRR_504a;3;2;23;22,28212121212121;3;88;161;29,333333333333332;1,8295454545454546;0;3;1
CRR_505;7;3;19;-20,131408450704214;1;71;130;71,0;1,8309859154929577;0;7;1
CRR_506;1;1;15;46,17500000000004;3;72;116;24,0;1,6111111111111112;1;5,6352969353943695e+19;1
CRR_507;23;18;53;43,26250000000002;6;189;294;31,5;1,5555555555555556;3;1,6905890806183107e+20;1
CRR_508;10;8;50;43,44818181818184;7;165;272;23,571428571428573;1,6484848484848484;2;5,122997213994881e+19;411
CRR_509;109;46;414;-21,69827217125379;18;1308;2393;72,66666666666667;1,8295107033639144;8;5,122997213994881e+19;411
CRR_510;97;52;449;8,429150943396252;29;1590;2683;54,827586206896555;1,6874213836477987;4;5,122997213994881e+19;411
CRR_511;4;3;26;37,79696735395191;6;97;175;16,166666666666668;1,8041237113402062;1;5,122997213994881e+19;411
CRR_512;1;1;6;41,5884756097561;2;41;70;20,5;1,7073170731707317;0;1;1
CRR_513;43;15;128;-52,36784090909089;4;385;735;96,25;1,9090909090909092;1;5,6352969353943695e+19;1
CRR_514;1;1;9;59,63500000000003;3;60;90;20,0;1,5;0;1;1
CRR_515;13;9;57;34,214754098360686;7;183;316;26,142857142857142;1,726775956284153;0;13;1
CRR_516;2;1;5;27,343571428571465;1;28;50;28,0;1,7857142857142858;0;2;1
CRR_517;4;2;18;-3,8936842105262883;1;57;103;57,0;1,8070175438596492;0;4;1
CRR_518;6;4;23;34,39357142857148;3;84;143;28,0;1,7023809523809523;0;6;1
CRR_518a;7;4;28;15,424379844961265;3;86;165;28,666666666666668;1,9186046511627908;0;7;1
CRR_518b;24;12;40;-2,4277891156462488;3;98;204;32,666666666666664;2,0816326530612246;0;24;1
CRR_519;3;2;25;27,460303030303038;3;121;198;40,333333333333336;1,6363636363636365;1;5,6352969353943695e+19;1
CRR_519a;12;5;57;-19,73488537117902;4;229;456;57,25;1,9912663755458515;10;5,0717672418549334e+20;1
CRR_519b;6;5;26;49,6013043478261;5;115;182;23,0;1,5826086956521739;0;6;1
CRR_519c;8;5;34;27,537814432989705;5;97;183;19,4;1,8865979381443299;0;8;1
CRR_520;3;2;9;32,459736842105286;1;38;61;38,0;1,605263157894737;0;3;1
CRR_50a;22;16;94;39,36350649350652;11;336;542;30,545454545454547;1,6130952380952381;0;22;1
CRR_50b;162;25;199;-268,1935628742515;2;668;1074;334,0;1,6077844311377245;3;5,6352969353943695e+19;1
CRR_50c;22;15;96;33,271262098335285;9;287;479;31,88888888888889;1,6689895470383276;1;1,1360758621755052e+21;2
CRR_50d;28;15;168;7,374285714285747;8;560;850;70,0;1,5178571428571428;15;1,1360758621755052e+21;2
CRR_521;11;9;36;49,68947916666667;6;128;205;21,333333333333332;1,6015625;4;2,2541187741577478e+20;1
